測位方式,測位開始待ち時間,TrackingTimer,Interval,アシストデータ削除時間,アシストデータ削除有無,ログ出力有無
TRACKING,10,30,20,3,false,true
測位開始時間,測位終了時間,測位成否,緯度,経度,TTFF,Accuracy,LocationTime(epoch),LocationTime(UTC)
09:36:17.598,09:36:46.159,true,35.22379519,139.67392296,28.561,15.0,1541637407000,2018-11-08T09:36:47+0900
09:36:17.598,09:36:47.161,true,35.22379562,139.67392127,29.563,14.0,1541637408000,2018-11-08T09:36:48+0900
09:36:17.598,09:36:47.624,false,0.0,0.0,30.026,0.0,-1,-1
09:37:07.633,09:37:16.190,true,35.22378354,139.67391071,8.557,36.0,1541637437000,2018-11-08T09:37:17+0900
09:37:07.633,09:37:17.167,true,35.22378411,139.67390922,9.534,27.0,1541637438000,2018-11-08T09:37:18+0900
09:37:07.633,09:37:18.159,true,35.22377805,139.67390345,10.526,28.0,1541637439000,2018-11-08T09:37:19+0900
09:37:07.633,09:37:19.167,true,35.22377266,139.67389792,11.534,25.0,1541637440000,2018-11-08T09:37:20+0900
09:37:07.633,09:37:20.157,true,35.22377314,139.673898,12.524,18.0,1541637441000,2018-11-08T09:37:21+0900
09:37:07.633,09:37:21.225,true,35.22380165,139.67415124,13.592,17.0,1541637442000,2018-11-08T09:37:22+0900
09:37:07.633,09:37:22.169,true,35.22379679,139.6742161,14.536,17.0,1541637443000,2018-11-08T09:37:23+0900
09:37:07.633,09:37:23.156,true,35.22390035,139.67403081,15.523,17.0,1541637444000,2018-11-08T09:37:24+0900
09:37:07.633,09:37:24.155,true,35.2241441,139.6736415,16.522,17.0,1541637445000,2018-11-08T09:37:25+0900
09:37:07.633,09:37:25.150,true,35.22417402,139.67347733,17.517,17.0,1541637446000,2018-11-08T09:37:26+0900
09:37:07.633,09:37:26.159,true,35.2241629,139.67334967,18.526,18.0,1541637447000,2018-11-08T09:37:27+0900
09:37:07.633,09:37:27.182,true,35.22416565,139.67328492,19.549,18.0,1541637448000,2018-11-08T09:37:28+0900
09:37:07.633,09:37:28.161,true,35.22414363,139.67328007,20.528,18.0,1541637449000,2018-11-08T09:37:29+0900
09:37:07.633,09:37:29.155,true,35.22415033,139.67325518,21.522,17.0,1541637450000,2018-11-08T09:37:30+0900
09:37:07.633,09:37:30.156,true,35.22413859,139.67324964,22.523,18.0,1541637451000,2018-11-08T09:37:31+0900
09:37:07.633,09:37:31.199,true,35.22413566,139.67324456,23.566,18.0,1541637452000,2018-11-08T09:37:32+0900
09:37:07.633,09:37:32.213,true,35.22412968,139.67324045,24.58,16.0,1541637453000,2018-11-08T09:37:33+0900
09:37:07.633,09:37:33.181,true,35.22412278,139.67323614,25.548,16.0,1541637454000,2018-11-08T09:37:34+0900
09:37:07.633,09:37:34.190,true,35.22411533,139.67323184,26.557,17.0,1541637455000,2018-11-08T09:37:35+0900
09:37:07.633,09:37:35.136,true,35.22409038,139.67320937,27.503,16.0,1541637456000,2018-11-08T09:37:36+0900
09:37:07.633,09:37:36.157,true,35.22407474,139.67319324,28.524,16.0,1541637457000,2018-11-08T09:37:37+0900
09:37:07.633,09:37:37.157,true,35.22406161,139.67316956,29.524,15.0,1541637458000,2018-11-08T09:37:38+0900
09:37:07.633,09:37:37.654,false,0.0,0.0,30.021,0.0,-1,-1
09:37:57.664,09:38:01.757,true,35.22405523,139.6730934,4.093,16.0,1541637482636,2018-11-08T09:38:02+0900
09:37:57.664,09:38:02.764,true,35.22404893,139.6731277,5.1,41.0,1541637483000,2018-11-08T09:38:03+0900
09:37:57.664,09:38:03.156,true,35.22404797,139.67312626,5.492,28.0,1541637484000,2018-11-08T09:38:04+0900
09:37:57.664,09:38:04.154,true,35.22404366,139.67313161,6.49,24.0,1541637485000,2018-11-08T09:38:05+0900
09:37:57.664,09:38:05.165,true,35.2240397,139.6731357,7.501,21.0,1541637486000,2018-11-08T09:38:06+0900
09:37:57.664,09:38:06.154,true,35.22403462,139.67314947,8.49,21.0,1541637487000,2018-11-08T09:38:07+0900
09:37:57.664,09:38:07.163,true,35.22402998,139.67316283,9.499,20.0,1541637488000,2018-11-08T09:38:08+0900
09:37:57.664,09:38:08.145,true,35.22402611,139.67316885,10.481,18.0,1541637489000,2018-11-08T09:38:09+0900
09:37:57.664,09:38:09.152,true,35.22402238,139.6731685,11.488,16.0,1541637490000,2018-11-08T09:38:10+0900
