測位方式,測位開始待ち時間,TrackingTimer,Interval,アシストデータ削除時間,アシストデータ削除有無,ログ出力有無
TRACKING,300,120,300,3,true,true
測位開始時間,測位終了時間,測位成否,緯度,経度,TTFF,Accuracy,LocationTime(epoch),LocationTime(UTC)
13:46:16.271,13:47:07.789,true,35.22398575,139.6728288,51.518,11.0,922337228000,1999-03-25T13:47:08+0900
13:46:16.271,13:47:08.787,true,35.22398404,139.6728238,52.516,11.0,922337229000,1999-03-25T13:47:09+0900
13:46:16.271,13:47:09.819,true,35.22398447,139.67282095,53.548,12.0,922337230000,1999-03-25T13:47:10+0900
13:46:16.271,13:47:10.792,true,35.22399072,139.67281962,54.521,11.0,922337231000,1999-03-25T13:47:11+0900
13:46:16.271,13:47:11.785,true,35.22399146,139.67281632,55.514,11.0,922337232000,1999-03-25T13:47:12+0900
13:46:16.271,13:47:12.789,true,35.22399502,139.67281574,56.518,11.0,922337233000,1999-03-25T13:47:13+0900
13:46:16.271,13:47:13.791,true,35.22399264,139.67281287,57.52,11.0,922337234000,1999-03-25T13:47:14+0900
13:46:16.271,13:47:14.790,true,35.22400111,139.67281195,58.519,10.0,922337235000,1999-03-25T13:47:15+0900
13:46:16.271,13:47:15.788,true,35.22399903,139.67280927,59.517,10.0,922337236000,1999-03-25T13:47:16+0900
13:46:16.271,13:47:16.793,true,35.22399617,139.67280995,60.522,10.0,922337237000,1999-03-25T13:47:17+0900
13:46:16.271,13:47:17.791,true,35.2240012,139.67281156,61.52,9.0,922337238000,1999-03-25T13:47:18+0900
13:46:16.271,13:47:18.792,true,35.22400658,139.67281587,62.521,8.0,922337239000,1999-03-25T13:47:19+0900
13:46:16.271,13:47:19.822,true,35.2240058,139.672815,63.551,8.0,922337240000,1999-03-25T13:47:20+0900
13:46:16.271,13:47:20.786,true,35.22400775,139.67281678,64.515,8.0,922337241000,1999-03-25T13:47:21+0900
13:46:16.271,13:47:21.794,true,35.22400815,139.67281726,65.523,9.0,922337242000,1999-03-25T13:47:22+0900
13:46:16.271,13:47:22.784,true,35.22400853,139.6728175,66.513,9.0,922337243000,1999-03-25T13:47:23+0900
13:46:16.271,13:47:23.793,true,35.22400874,139.67281779,67.522,9.0,922337244000,1999-03-25T13:47:24+0900
13:46:16.271,13:47:24.790,true,35.22400878,139.67281808,68.519,10.0,922337245000,1999-03-25T13:47:25+0900
13:46:16.271,13:47:25.805,true,35.22400905,139.67281841,69.534,10.0,922337246000,1999-03-25T13:47:26+0900
13:46:16.271,13:47:26.792,true,35.22401007,139.67281896,70.521,10.0,922337247000,1999-03-25T13:47:27+0900
13:46:16.271,13:47:27.787,true,35.2240101,139.67281923,71.516,10.0,922337248000,1999-03-25T13:47:28+0900
13:46:16.271,13:47:28.788,true,35.22401207,139.672819,72.517,10.0,922337249000,1999-03-25T13:47:29+0900
13:46:16.271,13:47:29.791,true,35.224013,139.67281928,73.52,11.0,922337250000,1999-03-25T13:47:30+0900
13:46:16.271,13:47:30.880,true,35.22401425,139.67281931,74.609,12.0,922337251000,1999-03-25T13:47:31+0900
13:46:16.271,13:47:31.787,true,35.22401439,139.67281932,75.516,13.0,922337252000,1999-03-25T13:47:32+0900
13:46:16.271,13:47:32.794,true,35.22401479,139.67281909,76.523,13.0,922337253000,1999-03-25T13:47:33+0900
13:46:16.271,13:47:33.791,true,35.22401536,139.67281897,77.52,12.0,922337254000,1999-03-25T13:47:34+0900
13:46:16.271,13:47:34.792,true,35.2240155,139.67281888,78.521,12.0,922337255000,1999-03-25T13:47:35+0900
13:46:16.271,13:47:35.788,true,35.22401595,139.67281915,79.517,12.0,922337256000,1999-03-25T13:47:36+0900
13:46:16.271,13:47:36.837,true,35.22401631,139.67281923,80.566,13.0,922337257000,1999-03-25T13:47:37+0900
13:46:16.271,13:47:37.782,true,35.22401563,139.67281804,81.511,16.0,922337258000,1999-03-25T13:47:38+0900
13:46:16.271,13:47:38.789,true,35.22401469,139.67281699,82.518,14.0,922337259000,1999-03-25T13:47:39+0900
13:46:16.271,13:47:39.783,true,35.22401214,139.67281558,83.512,14.0,922337260000,1999-03-25T13:47:40+0900
13:46:16.271,13:47:40.748,true,35.22401255,139.67281461,84.477,16.0,922337261000,1999-03-25T13:47:41+0900
13:46:16.271,13:47:41.753,true,35.22401201,139.67281236,85.482,15.0,922337262000,1999-03-25T13:47:42+0900
13:46:16.271,13:47:42.811,true,35.22401191,139.67281158,86.54,14.0,922337263000,1999-03-25T13:47:43+0900
13:46:16.271,13:47:43.787,true,35.22401089,139.67281043,87.516,15.0,922337264000,1999-03-25T13:47:44+0900
13:46:16.271,13:47:44.811,true,35.22400846,139.67281344,88.54,15.0,922337265000,1999-03-25T13:47:45+0900
13:46:16.271,13:47:45.783,true,35.22400905,139.67281909,89.512,16.0,922337266000,1999-03-25T13:47:46+0900
13:46:16.271,13:47:46.772,true,35.22400931,139.67282246,90.501,16.0,922337267000,1999-03-25T13:47:47+0900
13:46:16.271,13:47:47.923,true,35.22400997,139.67282765,91.652,15.0,922337268000,1999-03-25T13:47:48+0900
13:46:16.271,13:47:48.769,true,35.22400948,139.67283064,92.498,14.0,922337269000,1999-03-25T13:47:49+0900
13:46:16.271,13:47:49.786,true,35.22400931,139.67283424,93.515,14.0,922337270000,1999-03-25T13:47:50+0900
13:46:16.271,13:47:50.790,true,35.22400882,139.67283452,94.519,13.0,922337271000,1999-03-25T13:47:51+0900
13:46:16.271,13:47:51.855,true,35.22400797,139.6728339,95.584,12.0,922337272000,1999-03-25T13:47:52+0900
13:46:16.271,13:47:52.787,true,35.22400737,139.67283464,96.516,12.0,922337273000,1999-03-25T13:47:53+0900
13:46:16.271,13:47:53.814,true,35.22400633,139.67283284,97.543,12.0,922337274000,1999-03-25T13:47:54+0900
13:46:16.271,13:47:54.786,true,35.22400633,139.67283285,98.515,12.0,922337275000,1999-03-25T13:47:55+0900
13:46:16.271,13:47:55.787,true,35.22400641,139.672833,99.516,12.0,922337276000,1999-03-25T13:47:56+0900
13:46:16.271,13:47:56.783,true,35.22400622,139.6728325,100.512,11.0,922337277000,1999-03-25T13:47:57+0900
13:46:16.271,13:47:57.786,true,35.22400609,139.67283226,101.515,10.0,922337278000,1999-03-25T13:47:58+0900
13:46:16.271,13:47:58.807,true,35.22400642,139.67283249,102.536,10.0,922337279000,1999-03-25T13:47:59+0900
13:46:16.271,13:47:59.787,true,35.22400657,139.67283251,103.516,9.0,922337280000,1999-03-25T13:48:00+0900
13:46:16.271,13:48:00.786,true,35.22400669,139.67283243,104.515,9.0,922337281000,1999-03-25T13:48:01+0900
13:46:16.271,13:48:01.775,true,35.22400663,139.67283253,105.504,9.0,922337282000,1999-03-25T13:48:02+0900
13:46:16.271,13:48:02.789,true,35.2240068,139.67283245,106.518,8.0,922337283000,1999-03-25T13:48:03+0900
13:46:16.271,13:48:03.814,true,35.22400682,139.67283238,107.543,8.0,922337284000,1999-03-25T13:48:04+0900
13:46:16.271,13:48:04.785,true,35.2240071,139.67283217,108.514,8.0,922337285000,1999-03-25T13:48:05+0900
13:46:16.271,13:48:05.785,true,35.22400778,139.67283176,109.514,8.0,922337286000,1999-03-25T13:48:06+0900
13:46:16.271,13:48:06.785,true,35.22400758,139.67283169,110.514,9.0,922337287000,1999-03-25T13:48:07+0900
13:46:16.271,13:48:07.783,true,35.22400751,139.67283133,111.512,9.0,922337288000,1999-03-25T13:48:08+0900
13:46:16.271,13:48:08.825,true,35.22400721,139.67283109,112.554,9.0,922337289000,1999-03-25T13:48:09+0900
13:46:16.271,13:48:09.778,true,35.22400647,139.672831,113.507,9.0,922337290000,1999-03-25T13:48:10+0900
13:46:16.271,13:48:10.785,true,35.22400569,139.67283085,114.514,10.0,922337291000,1999-03-25T13:48:11+0900
13:46:16.271,13:48:11.781,true,35.22400468,139.67283077,115.51,10.0,922337292000,1999-03-25T13:48:12+0900
13:46:16.271,13:48:12.782,true,35.22400389,139.67283067,116.511,10.0,922337293000,1999-03-25T13:48:13+0900
13:46:16.271,13:48:13.786,true,35.22400304,139.67283052,117.515,11.0,922337294000,1999-03-25T13:48:14+0900
13:46:16.271,13:48:14.802,true,35.22400238,139.67283047,118.531,11.0,922337295000,1999-03-25T13:48:15+0900
13:46:16.271,13:48:15.784,true,35.22400175,139.67283043,119.513,11.0,922337296000,1999-03-25T13:48:16+0900
13:46:16.271,13:48:16.279,false,0.0,0.0,120.008,0.0,-1,-1
13:53:16.289,13:53:20.779,true,35.22399635,139.67284416,4.49,21.0,922337601000,1999-03-25T13:53:21+0900
13:53:16.289,13:53:22.659,true,35.22399311,139.67284649,6.37,16.0,922337602000,1999-03-25T13:53:22+0900
13:53:16.289,13:53:22.754,true,35.2239882,139.67285127,6.465,14.0,922337603000,1999-03-25T13:53:23+0900
13:53:16.289,13:53:23.773,true,35.22398299,139.67285532,7.484,13.0,922337604000,1999-03-25T13:53:24+0900
13:53:16.289,13:53:24.830,true,35.22397789,139.6728599,8.541,11.0,922337605000,1999-03-25T13:53:25+0900
13:53:16.289,13:53:25.749,true,35.22397614,139.67286296,9.46,9.0,922337606000,1999-03-25T13:53:26+0900
13:53:16.289,13:53:26.785,true,35.22397625,139.67286606,10.496,9.0,922337607000,1999-03-25T13:53:27+0900
13:53:16.289,13:53:27.785,true,35.22397628,139.67287098,11.496,8.0,922337608000,1999-03-25T13:53:28+0900
13:53:16.289,13:53:28.785,true,35.22397661,139.67287218,12.496,7.0,922337609000,1999-03-25T13:53:29+0900
13:53:16.289,13:53:29.783,true,35.22397951,139.67287213,13.494,7.0,922337610000,1999-03-25T13:53:30+0900
13:53:16.289,13:53:30.787,true,35.22398327,139.67286979,14.498,6.0,922337611000,1999-03-25T13:53:31+0900
13:53:16.289,13:53:31.786,true,35.22398758,139.67286818,15.497,6.0,922337612000,1999-03-25T13:53:32+0900
13:53:16.289,13:53:32.791,true,35.22397007,139.67287709,16.502,6.0,922337613000,1999-03-25T13:53:33+0900
13:53:16.289,13:53:33.782,true,35.2239734,139.6728757,17.493,6.0,922337614000,1999-03-25T13:53:34+0900
13:53:16.289,13:53:34.803,true,35.22397561,139.67287481,18.514,6.0,922337615000,1999-03-25T13:53:35+0900
13:53:16.289,13:53:35.779,true,35.22397845,139.67287388,19.49,6.0,922337616000,1999-03-25T13:53:36+0900
13:53:16.289,13:53:36.762,true,35.22397973,139.67287351,20.473,6.0,922337617000,1999-03-25T13:53:37+0900
13:53:16.289,13:53:37.755,true,35.22398036,139.67287432,21.466,5.0,922337618000,1999-03-25T13:53:38+0900
13:53:16.289,13:53:38.757,true,35.22398035,139.6728736,22.468,5.0,922337619000,1999-03-25T13:53:39+0900
13:53:16.289,13:53:39.753,true,35.22398065,139.67287342,23.464,5.0,922337620000,1999-03-25T13:53:40+0900
13:53:16.289,13:53:40.818,true,35.22398121,139.67287351,24.529,5.0,922337621000,1999-03-25T13:53:41+0900
13:53:16.289,13:53:41.786,true,35.22398186,139.67287389,25.497,4.0,922337622000,1999-03-25T13:53:42+0900
13:53:16.289,13:53:42.784,true,35.22398193,139.67287329,26.495,4.0,922337623000,1999-03-25T13:53:43+0900
13:53:16.289,13:53:43.864,true,35.22398237,139.67287329,27.575,4.0,922337624000,1999-03-25T13:53:44+0900
13:53:16.289,13:53:44.782,true,35.22398245,139.67287307,28.493,4.0,922337625000,1999-03-25T13:53:45+0900
13:53:16.289,13:53:45.787,true,35.22398252,139.67287301,29.498,4.0,922337626000,1999-03-25T13:53:46+0900
13:53:16.289,13:53:46.782,true,35.22398242,139.67287285,30.493,4.0,922337627000,1999-03-25T13:53:47+0900
13:53:16.289,13:53:47.781,true,35.22398225,139.67287292,31.492,4.0,922337628000,1999-03-25T13:53:48+0900
13:53:16.289,13:53:48.781,true,35.22398213,139.67287298,32.492,4.0,922337629000,1999-03-25T13:53:49+0900
13:53:16.289,13:53:49.782,true,35.22398208,139.6728731,33.493,4.0,922337630000,1999-03-25T13:53:50+0900
13:53:16.289,13:53:50.785,true,35.22398217,139.67287321,34.496,5.0,922337631000,1999-03-25T13:53:51+0900
13:53:16.289,13:53:51.785,true,35.22398195,139.67287335,35.496,5.0,922337632000,1999-03-25T13:53:52+0900
13:53:16.289,13:53:52.785,true,35.2239821,139.67287335,36.496,5.0,922337633000,1999-03-25T13:53:53+0900
13:53:16.289,13:53:53.781,true,35.22398216,139.67287341,37.492,4.0,922337634000,1999-03-25T13:53:54+0900
13:53:16.289,13:53:54.780,true,35.22398239,139.67287339,38.491,4.0,922337635000,1999-03-25T13:53:55+0900
13:53:16.289,13:53:55.784,true,35.22398242,139.67287344,39.495,4.0,922337636000,1999-03-25T13:53:56+0900
13:53:16.289,13:53:56.798,true,35.22398235,139.67287352,40.509,4.0,922337637000,1999-03-25T13:53:57+0900
13:53:16.289,13:53:57.786,true,35.22398236,139.67287343,41.497,4.0,922337638000,1999-03-25T13:53:58+0900
13:53:16.289,13:53:58.783,true,35.22398241,139.67287333,42.494,4.0,922337639000,1999-03-25T13:53:59+0900
13:53:16.289,13:53:59.789,true,35.22398247,139.67287336,43.5,4.0,922337640000,1999-03-25T13:54:00+0900
13:53:16.289,13:54:00.788,true,35.22398232,139.67287335,44.499,4.0,922337641000,1999-03-25T13:54:01+0900
13:53:16.289,13:54:01.784,true,35.22398224,139.67287333,45.495,4.0,922337642000,1999-03-25T13:54:02+0900
13:53:16.289,13:54:02.801,true,35.22398203,139.67287335,46.512,4.0,922337643000,1999-03-25T13:54:03+0900
13:53:16.289,13:54:03.785,true,35.22398187,139.67287344,47.496,4.0,922337644000,1999-03-25T13:54:04+0900
13:53:16.289,13:54:04.784,true,35.22398185,139.6728734,48.495,4.0,922337645000,1999-03-25T13:54:05+0900
13:53:16.289,13:54:05.785,true,35.22398155,139.67287337,49.496,4.0,922337646000,1999-03-25T13:54:06+0900
13:53:16.289,13:54:06.788,true,35.2239813,139.67287341,50.499,4.0,922337647000,1999-03-25T13:54:07+0900
13:53:16.289,13:54:07.802,true,35.22398102,139.67287344,51.513,4.0,922337648000,1999-03-25T13:54:08+0900
13:53:16.289,13:54:08.791,true,35.22398089,139.67287349,52.502,5.0,922337649000,1999-03-25T13:54:09+0900
13:53:16.289,13:54:09.784,true,35.22398084,139.67287356,53.495,5.0,922337650000,1999-03-25T13:54:10+0900
13:53:16.289,13:54:10.784,true,35.22398071,139.6728736,54.495,6.0,922337651000,1999-03-25T13:54:11+0900
13:53:16.289,13:54:11.777,true,35.22398061,139.67287364,55.488,6.0,922337652000,1999-03-25T13:54:12+0900
13:53:16.289,13:54:12.807,true,35.22398051,139.67287369,56.518,7.0,922337653000,1999-03-25T13:54:13+0900
13:53:16.289,13:54:13.782,true,35.22398043,139.67287375,57.493,7.0,922337654000,1999-03-25T13:54:14+0900
13:53:16.289,13:54:14.788,true,35.22398033,139.6728738,58.499,8.0,922337655000,1999-03-25T13:54:15+0900
13:53:16.289,13:54:15.785,true,35.22398034,139.67287381,59.496,9.0,922337656000,1999-03-25T13:54:16+0900
13:53:16.289,13:54:16.787,true,35.22398029,139.67287388,60.498,10.0,922337657000,1999-03-25T13:54:17+0900
13:53:16.289,13:54:17.782,true,35.22398025,139.67287391,61.493,10.0,922337658000,1999-03-25T13:54:18+0900
13:53:16.289,13:54:18.828,true,35.22398015,139.67287395,62.539,11.0,922337659000,1999-03-25T13:54:19+0900
13:53:16.289,13:54:19.786,true,35.22398009,139.67287402,63.497,12.0,922337660000,1999-03-25T13:54:20+0900
13:53:16.289,13:54:20.782,true,35.22398003,139.67287407,64.493,13.0,922337661000,1999-03-25T13:54:21+0900
13:53:16.289,13:54:21.820,true,35.22397996,139.6728741,65.531,14.0,922337662000,1999-03-25T13:54:22+0900
13:53:16.289,13:54:22.754,true,35.22397985,139.67287418,66.465,14.0,922337663000,1999-03-25T13:54:23+0900
13:53:16.289,13:54:23.775,true,35.22397973,139.67287428,67.486,14.0,922337664000,1999-03-25T13:54:24+0900
13:53:16.289,13:54:24.786,true,35.22397965,139.67287436,68.497,14.0,922337665000,1999-03-25T13:54:25+0900
13:53:16.289,13:54:25.784,true,35.22397949,139.67287447,69.495,14.0,922337666000,1999-03-25T13:54:26+0900
13:53:16.289,13:54:26.791,true,35.22397931,139.67287456,70.502,15.0,922337667000,1999-03-25T13:54:27+0900
13:53:16.289,13:54:27.785,true,35.22397923,139.67287459,71.496,15.0,922337668000,1999-03-25T13:54:28+0900
13:53:16.289,13:54:28.788,true,35.22397916,139.67287462,72.499,15.0,922337669000,1999-03-25T13:54:29+0900
13:53:16.289,13:54:29.785,true,35.22397914,139.67287466,73.496,15.0,922337670000,1999-03-25T13:54:30+0900
13:53:16.289,13:54:30.802,true,35.22397909,139.67287471,74.513,15.0,922337671000,1999-03-25T13:54:31+0900
13:53:16.289,13:54:31.785,true,35.223979,139.67287477,75.496,15.0,922337672000,1999-03-25T13:54:32+0900
13:53:16.289,13:54:32.785,true,35.22397891,139.67287487,76.496,15.0,922337673000,1999-03-25T13:54:33+0900
13:53:16.289,13:54:33.786,true,35.22397879,139.67287494,77.497,14.0,922337674000,1999-03-25T13:54:34+0900
13:53:16.289,13:54:34.787,true,35.22397874,139.67287497,78.498,14.0,922337675000,1999-03-25T13:54:35+0900
13:53:16.289,13:54:35.805,true,35.22397864,139.67287503,79.516,15.0,922337676000,1999-03-25T13:54:36+0900
13:53:16.289,13:54:36.781,true,35.22397858,139.67287506,80.492,15.0,922337677000,1999-03-25T13:54:37+0900
13:53:16.289,13:54:37.785,true,35.22397765,139.67287523,81.496,14.0,922337678000,1999-03-25T13:54:38+0900
13:53:16.289,13:54:38.785,true,35.22397734,139.67287544,82.496,14.0,922337679000,1999-03-25T13:54:39+0900
13:53:16.289,13:54:39.783,true,35.223977,139.67287566,83.494,14.0,922337680000,1999-03-25T13:54:40+0900
13:53:16.289,13:54:40.810,true,35.22397669,139.67287587,84.521,14.0,922337681000,1999-03-25T13:54:41+0900
13:53:16.289,13:54:41.785,true,35.22397641,139.67287606,85.496,14.0,922337682000,1999-03-25T13:54:42+0900
13:53:16.289,13:54:42.784,true,35.2239761,139.67287626,86.495,15.0,922337683000,1999-03-25T13:54:43+0900
13:53:16.289,13:54:43.782,true,35.22397582,139.67287644,87.493,15.0,922337684000,1999-03-25T13:54:44+0900
13:53:16.289,13:54:44.786,true,35.22397558,139.67287662,88.497,15.0,922337685000,1999-03-25T13:54:45+0900
13:53:16.289,13:54:45.805,true,35.22397585,139.67287629,89.516,16.0,922337686000,1999-03-25T13:54:46+0900
13:53:16.289,13:54:46.786,true,35.22397581,139.67287623,90.497,18.0,922337687000,1999-03-25T13:54:47+0900
13:53:16.289,13:54:47.786,true,35.22397572,139.67287627,91.497,18.0,922337688000,1999-03-25T13:54:48+0900
13:53:16.289,13:54:48.787,true,35.2239756,139.67287631,92.498,19.0,922337689000,1999-03-25T13:54:49+0900
13:53:16.289,13:54:49.787,true,35.22397547,139.67287636,93.498,20.0,922337690000,1999-03-25T13:54:50+0900
13:53:16.289,13:54:50.791,true,35.22397538,139.67287639,94.502,20.0,922337691000,1999-03-25T13:54:51+0900
13:53:16.289,13:54:51.789,true,35.22397526,139.67287639,95.5,20.0,922337692000,1999-03-25T13:54:52+0900
13:53:16.289,13:54:52.787,true,35.22397517,139.6728764,96.498,19.0,922337693000,1999-03-25T13:54:53+0900
13:53:16.289,13:54:53.777,true,35.22397506,139.67287642,97.488,19.0,922337694000,1999-03-25T13:54:54+0900
13:53:16.289,13:54:54.787,true,35.22397499,139.67287643,98.498,19.0,922337695000,1999-03-25T13:54:55+0900
13:53:16.289,13:54:55.787,true,35.2239749,139.67287643,99.498,18.0,922337696000,1999-03-25T13:54:56+0900
13:53:16.289,13:54:56.786,true,35.22397483,139.6728764,100.497,18.0,922337697000,1999-03-25T13:54:57+0900
13:53:16.289,13:54:57.783,true,35.2239747,139.67287638,101.494,17.0,922337698000,1999-03-25T13:54:58+0900
13:53:16.289,13:54:58.791,true,35.22397463,139.67287643,102.502,17.0,922337699000,1999-03-25T13:54:59+0900
13:53:16.289,13:54:59.783,true,35.22397456,139.6728764,103.494,17.0,922337700000,1999-03-25T13:55:00+0900
13:53:16.289,13:55:00.811,true,35.22397461,139.67287634,104.522,18.0,922337701000,1999-03-25T13:55:01+0900
13:53:16.289,13:55:01.785,true,35.22397461,139.67287633,105.496,19.0,922337702000,1999-03-25T13:55:02+0900
13:53:16.289,13:55:02.784,true,35.22397465,139.67287619,106.495,21.0,922337703000,1999-03-25T13:55:03+0900
13:53:16.289,13:55:03.785,true,35.22397453,139.67287617,107.496,23.0,922337704000,1999-03-25T13:55:04+0900
13:53:16.289,13:55:04.786,true,35.22397458,139.67287608,108.497,26.0,922337705000,1999-03-25T13:55:05+0900
13:53:16.289,13:55:05.781,true,35.22397452,139.67287608,109.492,22.0,922337706000,1999-03-25T13:55:06+0900
13:53:16.289,13:55:06.785,true,35.22397447,139.67287605,110.496,22.0,922337707000,1999-03-25T13:55:07+0900
13:53:16.289,13:55:07.784,true,35.22397434,139.6728762,111.495,18.0,922337708000,1999-03-25T13:55:08+0900
13:53:16.289,13:55:08.786,true,35.22397429,139.67287619,112.497,18.0,922337709000,1999-03-25T13:55:09+0900
13:53:16.289,13:55:09.775,true,35.22397426,139.67287624,113.486,17.0,922337710000,1999-03-25T13:55:10+0900
13:53:16.289,13:55:10.790,true,35.22397408,139.67287632,114.501,17.0,922337711000,1999-03-25T13:55:11+0900
13:53:16.289,13:55:11.781,true,35.22397404,139.67287638,115.492,17.0,922337712000,1999-03-25T13:55:12+0900
13:53:16.289,13:55:12.786,true,35.22397406,139.67287634,116.497,17.0,922337713000,1999-03-25T13:55:13+0900
13:53:16.289,13:55:13.783,true,35.22397403,139.67287639,117.494,17.0,922337714000,1999-03-25T13:55:14+0900
13:53:16.289,13:55:14.785,true,35.22397393,139.67287643,118.496,17.0,922337715000,1999-03-25T13:55:15+0900
13:53:16.289,13:55:15.782,true,35.22397388,139.67287643,119.493,18.0,922337716000,1999-03-25T13:55:16+0900
13:53:16.289,13:55:16.297,false,0.0,0.0,120.008,0.0,-1,-1
14:00:16.305,14:00:23.832,true,35.22397702,139.67287561,7.527,33.0,922338024000,1999-03-25T14:00:24+0900
14:00:16.305,14:00:24.752,true,35.22397951,139.67287475,8.447,17.0,922338025000,1999-03-25T14:00:25+0900
14:00:16.305,14:00:25.784,true,35.22398256,139.67287374,9.479,12.0,922338026000,1999-03-25T14:00:26+0900
14:00:16.305,14:00:26.785,true,35.22398366,139.67287311,10.48,9.0,922338027000,1999-03-25T14:00:27+0900
14:00:16.305,14:00:27.964,true,35.22398642,139.67287216,11.659,8.0,922338028000,1999-03-25T14:00:28+0900
14:00:16.305,14:00:28.748,true,35.22398632,139.67287305,12.443,7.0,922338029000,1999-03-25T14:00:29+0900
14:00:16.305,14:00:29.813,true,35.22398862,139.67287625,13.508,7.0,922338030000,1999-03-25T14:00:30+0900
14:00:16.305,14:00:30.788,true,35.22398889,139.67287955,14.483,7.0,922338031000,1999-03-25T14:00:31+0900
14:00:16.305,14:00:31.788,true,35.22398938,139.67288391,15.483,6.0,922338032000,1999-03-25T14:00:32+0900
14:00:16.305,14:00:32.812,true,35.22398913,139.67288585,16.507,6.0,922338033000,1999-03-25T14:00:33+0900
14:00:16.305,14:00:33.756,true,35.2239883,139.67288742,17.451,6.0,922338034000,1999-03-25T14:00:34+0900
14:00:16.305,14:00:34.789,true,35.22398894,139.67288877,18.484,6.0,922338035000,1999-03-25T14:00:35+0900
14:00:16.305,14:00:35.787,true,35.22400102,139.67288362,19.482,6.0,922338036000,1999-03-25T14:00:36+0900
14:00:16.305,14:00:36.786,true,35.22400469,139.67288131,20.481,6.0,922338037000,1999-03-25T14:00:37+0900
14:00:16.305,14:00:37.780,true,35.22400585,139.67288165,21.475,6.0,922338038000,1999-03-25T14:00:38+0900
14:00:16.305,14:00:38.789,true,35.22400569,139.67288212,22.484,5.0,922338039000,1999-03-25T14:00:39+0900
14:00:16.305,14:00:39.852,true,35.22400618,139.67288233,23.547,5.0,922338040000,1999-03-25T14:00:40+0900
14:00:16.305,14:00:40.757,true,35.22400568,139.67288165,24.452,5.0,922338041000,1999-03-25T14:00:41+0900
14:00:16.305,14:00:41.784,true,35.22400515,139.67288171,25.479,5.0,922338042000,1999-03-25T14:00:42+0900
14:00:16.305,14:00:42.748,true,35.22400502,139.67288102,26.443,5.0,922338043000,1999-03-25T14:00:43+0900
14:00:16.305,14:00:43.775,true,35.22400577,139.6728798,27.47,5.0,922338044000,1999-03-25T14:00:44+0900
14:00:16.305,14:00:44.793,true,35.22400569,139.67287951,28.488,5.0,922338045000,1999-03-25T14:00:45+0900
14:00:16.305,14:00:45.990,true,35.22400554,139.67287924,29.685,5.0,922338046000,1999-03-25T14:00:46+0900
14:00:16.305,14:00:46.791,true,35.22400549,139.67287881,30.486,5.0,922338047000,1999-03-25T14:00:47+0900
14:00:16.305,14:00:47.782,true,35.22400557,139.67287841,31.477,5.0,922338048000,1999-03-25T14:00:48+0900
14:00:16.305,14:00:48.787,true,35.22400569,139.67287825,32.482,5.0,922338049000,1999-03-25T14:00:49+0900
14:00:16.305,14:00:49.779,true,35.22400578,139.67287789,33.474,5.0,922338050000,1999-03-25T14:00:50+0900
14:00:16.305,14:00:50.900,true,35.22400586,139.67287752,34.595,5.0,922338051000,1999-03-25T14:00:51+0900
14:00:16.305,14:00:51.785,true,35.22400594,139.67287714,35.48,5.0,922338052000,1999-03-25T14:00:52+0900
14:00:16.305,14:00:52.788,true,35.22400589,139.67287709,36.483,5.0,922338053000,1999-03-25T14:00:53+0900
14:00:16.305,14:00:53.787,true,35.22400591,139.67287681,37.482,5.0,922338054000,1999-03-25T14:00:54+0900
14:00:16.305,14:00:54.787,true,35.22400599,139.67287674,38.482,5.0,922338055000,1999-03-25T14:00:55+0900
14:00:16.305,14:00:55.782,true,35.22400614,139.67287644,39.477,5.0,922338056000,1999-03-25T14:00:56+0900
14:00:16.305,14:00:56.814,true,35.22400631,139.67287628,40.509,5.0,922338057000,1999-03-25T14:00:57+0900
14:00:16.305,14:00:57.783,true,35.22400639,139.67287606,41.478,5.0,922338058000,1999-03-25T14:00:58+0900
14:00:16.305,14:00:58.785,true,35.22400646,139.67287576,42.48,5.0,922338059000,1999-03-25T14:00:59+0900
14:00:16.305,14:00:59.781,true,35.22400652,139.67287547,43.476,4.0,922338060000,1999-03-25T14:01:00+0900
14:00:16.305,14:01:00.790,true,35.22400664,139.67287527,44.485,4.0,922338061000,1999-03-25T14:01:01+0900
14:00:16.305,14:01:01.811,true,35.22400653,139.67287517,45.506,4.0,922338062000,1999-03-25T14:01:02+0900
14:00:16.305,14:01:02.781,true,35.2240065,139.67287489,46.476,4.0,922338063000,1999-03-25T14:01:03+0900
14:00:16.305,14:01:03.785,true,35.22400647,139.67287461,47.48,4.0,922338064000,1999-03-25T14:01:04+0900
14:00:16.305,14:01:04.788,true,35.22400644,139.67287429,48.483,4.0,922338065000,1999-03-25T14:01:05+0900
14:00:16.305,14:01:05.786,true,35.22400649,139.67287397,49.481,4.0,922338066000,1999-03-25T14:01:06+0900
14:00:16.305,14:01:06.784,true,35.22400656,139.67287366,50.479,4.0,922338067000,1999-03-25T14:01:07+0900
14:00:16.305,14:01:07.784,true,35.22400664,139.67287346,51.479,4.0,922338068000,1999-03-25T14:01:08+0900
14:00:16.305,14:01:08.791,true,35.22400666,139.67287343,52.486,4.0,922338069000,1999-03-25T14:01:09+0900
14:00:16.305,14:01:09.786,true,35.22400664,139.67287336,53.481,5.0,922338070000,1999-03-25T14:01:10+0900
14:00:16.305,14:01:10.783,true,35.22400669,139.67287334,54.478,6.0,922338071000,1999-03-25T14:01:11+0900
